state,city,gender,ageGroup,lat,lng,count
Michigan,Saginaw,F,2.0,43.4200387,-83.9490365,1
Michigan,Saginaw,F,3.0,43.4200387,-83.9490365,3
Michigan,Saginaw,M,2.0,43.4200387,-83.9490365,3
Michigan,Saginaw,M,3.0,43.4200387,-83.9490365,12
Michigan,Sherman Township,M,3.0,47.264903,-88.20277022271401,1
Michigan,Southfield,F,3.0,42.4733689,-83.2218731,1
Michigan,Southfield,M,2.0,42.4733689,-83.2218731,1
Michigan,Southfield,M,3.0,42.4733689,-83.2218731,1
Michigan,Southgate,M,2.0,42.2061435,-83.20460296705298,1
Michigan,Tallmadge,M,2.0,42.992524,-85.8342049,1
Michigan,Tallmadge Township,M,2.0,42.992524,-85.8342049,1
Michigan,Taylor,F,3.0,42.240872,-83.2696509,1
Michigan,Taylor,M,3.0,42.240872,-83.2696509,1
Michigan,Traverse City,F,3.0,44.7606441,-85.6165301,1
Michigan,Valley,M,3.0,42.513641,-83.328255,1
Michigan,Walled Lake,M,3.0,42.537811,-83.4810481,1
Michigan,White Lake,F,3.0,42.6916964,-83.5541098,1
Michigan,White Lake,M,3.0,42.6916964,-83.5541098,1
Michigan,Wixom,F,3.0,42.5247555,-83.5363268,1
Michigan,Wixom,M,3.0,42.5247555,-83.5363268,1
Michigan,Ypsilanti,M,3.0,42.2411499,-83.6129939,2
Michigan,Ypsilanti Township,M,3.0,42.2172635,-83.60183392850061,1
Minnesota,Andover,F,3.0,45.2332985,-93.2913405,1
Minnesota,Bagley,F,3.0,47.5216231,-95.3983491,1
Minnesota,Beltrami County,M,3.0,47.976307,-94.84024332721279,1
Minnesota,Bemidji,M,3.0,47.4786541,-94.890802,2
Minnesota,Brainerd,M,3.0,46.3580221,-94.2008288,1
Minnesota,Brooklyn Center,M,3.0,45.0748543,-93.3296296,3
Minnesota,Brooklyn Park,M,3.0,45.1004807,-93.3443585,2
Minnesota,Burnsville,M,3.0,44.7677424,-93.2777226,2
Minnesota,Clear Lake,F,3.0,45.4449657,-93.9988708,1
Minnesota,Clear Lake,M,3.0,45.4449657,-93.9988708,1
Minnesota,Detroit Lakes,M,3.0,46.8171809,-95.8453253,1
Minnesota,Duluth,M,3.0,46.7729322,-92.1251218,2
Minnesota,Eden Prairie,F,3.0,44.8546856,-93.470786,2
Minnesota,Eden Prairie,M,3.0,44.8546856,-93.470786,2
Minnesota,Grand Rapids,F,3.0,47.2371658,-93.5302142,1
Minnesota,Granite Falls,F,3.0,44.8099575,-95.5455752,1
Minnesota,Granite Falls,M,3.0,44.8099575,-95.5455752,1
Minnesota,Hubbard County,M,3.0,47.1082495,-94.916707656901,1
Minnesota,Kellogg,M,3.0,44.3085769,-91.9957204,1
Minnesota,Little Falls,F,3.0,45.9763545,-94.3625024,1
Minnesota,Little Falls,M,3.0,45.9763545,-94.3625024,1
Minnesota,MInneapolis,M,3.0,44.9772995,-93.2654692,2
Minnesota,Mankato,M,3.0,44.1634663,-93.9993505,1
Minnesota,Minneapolis,F,3.0,44.9772995,-93.2654692,1
Minnesota,Minneapolis,M,3.0,44.9772995,-93.2654692,28
Minnesota,Minnetonka,M,3.0,44.9127229,-93.499059,1
Minnesota,New Hope,M,3.0,45.0380201,-93.3866185,1
Minnesota,New York Mills,M,3.0,46.519128,-95.37394386688108,2
Minnesota,North Mankato,M,3.0,44.1848485,-94.0395150375375,1
Minnesota,Oakdale,M,1.0,44.9630216,-92.9649361,1
Minnesota,Orono,M,3.0,44.9713519,-93.6044033,2
Minnesota,Pine County,M,3.0,46.07482315,-92.6729118504013,1
Minnesota,Ramsey,F,3.0,45.0165728,-93.0949501,1
Minnesota,Ramsey,M,3.0,45.0165728,-93.0949501,1
Minnesota,Red Wing,M,3.0,44.5624676,-92.5338013,1
Minnesota,Richfield,M,3.0,44.8766431,-93.2877877,1
Minnesota,Rosemount,F,3.0,44.7391873,-93.12611,1
Minnesota,Rosemount,M,3.0,44.7391873,-93.12611,1
Minnesota,Roseville,M,3.0,45.0060767,-93.1566107,2
Minnesota,Shakopee,M,3.0,44.7980186,-93.5268986,2
Minnesota,Shoreview,F,3.0,45.0722056,-93.1282878,1
Minnesota,Shoreview,M,3.0,45.0722056,-93.1282878,2
Minnesota,St Paul,M,3.0,44.9504037,-93.1015026,6
Minnesota,St Paul Park,M,3.0,44.8421887,-92.9913243,1
Minnesota,St. Paul,F,3.0,44.9504037,-93.1015026,1
Minnesota,St. Paul,M,3.0,44.9504037,-93.1015026,5
Minnesota,St. Peter,F,3.0,44.3235774,-93.9580145,1
Minnesota,St. Peter,M,3.0,44.3235774,-93.9580145,1
Minnesota,Stillwater,M,3.0,45.0564041,-92.8134982,1
Minnesota,Superior,M,3.0,44.0488548,-92.52468241089599,1
Minnesota,Utica,M,3.0,43.9755184,-91.9548787,1
Minnesota,West St. Paul,M,3.0,44.9160768,-93.1016074,1
Minnesota,bagley,M,3.0,47.5216231,-95.3983491,1
Mississippi,Bassfield,M,3.0,31.4965591,-89.7395195,1
Mississippi,Biloxi,M,3.0,30.4397885,-88.96396317711849,1
Mississippi,Bolivar County,M,3.0,33.82507915,-90.85605374275758,1
Mississippi,Boyle,F,3.0,33.7040028,-90.7264849,1
Mississippi,Boyle,M,3.0,33.7040028,-90.7264849,1
Mississippi,Brookhaven,M,3.0,31.583597,-90.4418290285203,3
Mississippi,Bude,M,3.0,31.4629491,-90.8501014,1
Mississippi,Calhoun City,M,3.0,33.8553915,-89.3114613,1
Mississippi,Claiborne County,M,3.0,32.00613495,-90.8992241005019,1
Mississippi,Clarke County,M,3.0,32.02698755,-88.68383461679619,1
Mississippi,Clarksdale,M,3.0,34.1956615,-90.57478177671179,1
Mississippi,Coahoma County,M,3.0,34.25530945,-90.6435488659346,1
Mississippi,Coffeeville,M,3.0,33.9767793,-89.675641,1
Mississippi,Columbus,M,3.0,33.5070675,-88.40472720026409,1
Mississippi,Copiah County,F,3.0,31.8680393,-90.42656034689699,1
Mississippi,Copiah County,M,1.0,31.8680393,-90.42656034689699,1
Mississippi,Copiah County,M,1.0,31.8681405,-90.42632333053629,1
Mississippi,Copiah County,M,3.0,31.8680393,-90.42656034689699,2
Mississippi,Corinth,F,3.0,34.9433635,-88.5173238080124,1
Mississippi,Corinth,M,3.0,34.9433635,-88.5173238080124,1
Mississippi,Fayette,M,3.0,31.7115534,-91.0606607,1
Mississippi,Forest,M,3.0,32.351075,-89.47154115687181,1
Mississippi,Greenville,M,3.0,33.3934975,-91.03671621621478,1
Mississippi,Gulfport,F,3.0,30.3674198,-89.0928155,2
Mississippi,Gulfport,M,2.0,30.3674198,-89.0928155,1
Mississippi,Gulfport,M,3.0,30.3674198,-89.0928155,2
Mississippi,Hancock County,M,3.0,30.4031063,-89.5112245527939,1
Mississippi,Hattiesburg,M,3.0,31.3271189,-89.2903392,5
Mississippi,Hazlehurst,F,3.0,31.8641545,-90.39617281412909,1
Mississippi,Hickory Flat,F,3.0,34.6159327,-89.188404,1
Mississippi,Hickory Flat,M,3.0,34.6159327,-89.188404,1
Mississippi,Hinds County,M,3.0,32.30025695,-90.18338795,1
Mississippi,Holmes County,F,3.0,33.1257,-90.0739936365579,1
Mississippi,Holmes County,M,3.0,33.1257,-90.0739936365579,1
Mississippi,Horn Lake,M,3.0,34.947983,-90.05203922122931,1
Mississippi,Jackson,F,2.0,32.30025695,-90.18338795,1
Mississippi,Jackson,F,2.0,32.3229761,-90.0801696,1
Mississippi,Jackson,F,3.0,32.30025695,-90.18338795,4
Mississippi,Jackson,F,3.0,32.3229761,-90.0801696,2
Mississippi,Jackson,M,2.0,32.30025695,-90.18338795,1
Mississippi,Jackson,M,3.0,32.30025695,-90.18338795,24
Mississippi,Jackson,M,3.0,32.3103275,-90.2417772271348,1
Mississippi,Jackson,M,3.0,32.3229761,-90.0801696,6
Mississippi,Jackson,M,3.0,32.4104055,-90.1620936054217,3
Mississippi,Kiln,F,3.0,30.4189159,-89.4347254289102,1
Mississippi,Lamar County,F,3.0,31.20824125,-89.5009568793223,1
Mississippi,Lamar County,M,3.0,31.20824125,-89.5009568793223,1
Mississippi,Leakesville,F,3.0,31.1542465,-88.55750754343298,1
Mississippi,Leland,M,2.0,33.402026,-90.90105930987471,1
Mississippi,Long Beach,M,3.0,30.35702645,-89.16108044952351,2
Mississippi,Lowndes County,M,3.0,33.51709275,-88.42994902971981,1
Mississippi,Lucedale,M,3.0,30.92853,-88.5979753091133,1
Mississippi,Marks,M,3.0,34.251709,-90.27436896562979,1
Mississippi,McComb,M,3.0,31.243444,-90.4729192957908,1
Mississippi,Mendenhall,F,3.0,31.960328,-89.8683621955324,1
Mississippi,Meridian,M,2.0,32.376081,-88.6897800234601,1
Mississippi,Monticello,M,3.0,31.5537807,-90.1073079,1
Mississippi,Morton,F,3.0,32.3537557,-89.6545171,1
Mississippi,Morton,M,3.0,32.3537557,-89.6545171,1
Mississippi,Moss Point,M,3.0,30.430371,-88.51917015099741,1
Mississippi,Natchez,M,3.0,31.5444215,-91.3892021484976,1
Mississippi,Olive Branch,M,3.0,34.9617605,-89.8295315,1
Mississippi,Oxford,F,3.0,34.366773,-89.5353599,1
Mississippi,Oxford,M,1.0,34.366773,-89.5353599,1
Mississippi,Oxford,M,3.0,34.366773,-89.5353599,1
Mississippi,Panola County,M,3.0,34.359205,-89.9601391649246,1
Mississippi,Panola County,M,3.0,34.3731623,-89.7319317,1
Mississippi,Pascagoula,M,3.0,30.362517,-88.54910058452231,1
Mississippi,Pass Christian,M,3.0,30.3137945,-89.2379214575445,1
Mississippi,Pearl,M,3.0,32.2745912,-90.1320311,1
Mississippi,Picayune,M,3.0,30.5266,-89.67922823576309,2
Mississippi,Ripley,M,3.0,34.7335245,-88.94514948036509,1
Mississippi,Sardis,M,2.0,34.4370511,-89.9159227,1
Mississippi,Senatobia,M,3.0,34.6040125,-89.9738298588748,1
Mississippi,Summit,F,3.0,31.2837867,-90.4684315,2
Mississippi,Tallulah,M,3.0,32.396245,-91.189765,1
Mississippi,Tunica,M,3.0,34.6399136,-90.3623833,1
Mississippi,Tupelo,M,3.0,34.2633865,-88.7250375994862,1
Mississippi,Vancleave,M,3.0,30.541838,-88.6713117483681,1
Mississippi,Vicksburg,M,1.0,32.3257403,-90.87182033228149,1
Mississippi,Vicksburg,M,3.0,32.3257403,-90.87182033228149,2
Mississippi,Warren County,F,1.0,32.3506845,-90.8396032657789,1
Mississippi,Warren County,F,3.0,32.3506845,-90.8396032657789,1
Mississippi,Waveland,M,3.0,30.294404,-89.3783004388644,1
Mississippi,Waynesboro,F,3.0,31.676052,-88.6343980151515,2
Mississippi,West Point,M,3.0,33.600082,-88.66143885143791,1
Mississippi,Yazoo County,M,3.0,32.763338,-90.36056013048531,1
Missouri,Advance,M,3.0,37.1044958,-89.9106494,1
Missouri,Affton,M,3.0,38.5506084,-90.3331719,1
Missouri,Alton,M,2.0,36.6942252,-91.3993039,1
Missouri,Asbury,F,3.0,37.2744997,-94.6055102,1
Missouri,Asbury,M,3.0,37.2744997,-94.6055102,1
Missouri,Ashland,M,2.0,38.7744802,-92.2571304,1
Missouri,Ballwin,M,3.0,38.5950182,-90.5469133,1
Missouri,Bellefontaine Neighbors,M,2.0,38.7403281,-90.2265001,1
Missouri,Bellefontaine Neighbors,M,3.0,38.7403281,-90.2265001,1
Missouri,Berkeley,M,3.0,38.7544952,-90.3312256,2
Missouri,Branson,F,3.0,36.6436797,-93.2185183,2
Missouri,Branson,M,3.0,36.6436797,-93.2185183,1
Missouri,Breckenridge,M,1.0,39.7622337,-93.8043822,1
Missouri,Cape Girardeau,F,3.0,37.3058839,-89.5181476,1
Missouri,Cape Girardeau,M,1.0,37.3058839,-89.5181476,1
Missouri,Cape Girardeau,M,3.0,37.3058839,-89.5181476,5
Missouri,Cape Girardeau County,F,3.0,37.3657435,-89.6451070254435,1
Missouri,Clay County,F,3.0,39.3187409,-94.4046405,1
Missouri,Clay County,M,2.0,39.3187409,-94.4046405,1
Missouri,Clay County,M,3.0,39.3187409,-94.4046405,1
Missouri,Climax Springs,F,3.0,38.1041971,-93.0501945,1
Missouri,Climax Springs,M,3.0,38.1041971,-93.0501945,1
Missouri,Columbia,M,2.0,38.9458718,-92.3276836,1
Missouri,Columbia,M,3.0,38.9458718,-92.3276836,2
Missouri,Craig,M,3.0,40.1947194,-95.3710903,1
Missouri,Dexter,M,3.0,36.7958866,-89.9578688,1
Missouri,Douglas County,M,3.0,36.931753,-92.49831279165069,1
Missouri,Edgar Springs,M,3.0,37.7044863,-91.8665452,1
Missouri,Edina,M,2.0,40.1675386,-92.1726821,1
Missouri,Eolia,F,3.0,39.2358794,-91.0081918,1
Missouri,Eureka,M,3.0,38.5025537,-90.6279044,1
Missouri,Fairdealing,M,3.0,36.6628345,-90.616783,1
Missouri,Fairview Heights,M,3.0,37.3886096,-79.138499,1
Missouri,Ferguson,M,3.0,38.7442175,-90.3053915,1
Missouri,Festus,M,3.0,38.2207112,-90.3959504,1
Missouri,Florissant,M,3.0,38.789217,-90.322614,2
Missouri,Franklin County,M,3.0,38.457697,-91.05245379057249,3
Missouri,French Village,M,3.0,37.9725528,-90.3898452,1
Missouri,Gladstone,M,3.0,39.2038918,-94.554677,1
Missouri,Glasgow Village,M,3.0,38.753661,-90.1984434,1
Missouri,Grandview,M,3.0,38.8858407,-94.5330096,1
Missouri,Greenville,M,3.0,37.127274,-90.4501137,1
Missouri,Hannibal,F,3.0,39.7083789,-91.3584816,1
Missouri,Hazelwood,F,3.0,38.7714396,-90.3709489,1
Missouri,Hopkins,M,3.0,40.5508222,-94.8194151,1
Missouri,Huntsville,M,3.0,39.4405891,-92.5451834,1
Missouri,Hyde Park,M,3.0,38.66163075,-90.20198291625009,1
Missouri,Independence,M,3.0,39.0911161,-94.4155068,7
Missouri,Jefferson City,M,3.0,38.5767026,-92.1735165,1
Missouri,Jennings,F,3.0,38.719184,-90.2611199,1
Missouri,Jennings,M,3.0,38.719184,-90.2611199,2
Missouri,Joplin,M,3.0,37.0710595,-94.46060608635591,1
Missouri,Joplin,M,3.0,37.0842271,-94.513281,2
Missouri,Kansas City,F,1.0,39.0844687,-94.5630298,2
Missouri,Kansas City,F,3.0,39.0844687,-94.5630298,9
Missouri,Kansas City,M,1.0,39.0844687,-94.5630298,1
Missouri,Kansas City,M,2.0,39.0844687,-94.5630298,2
Missouri,Kansas City,M,3.0,39.0844687,-94.5630298,83
Missouri,Kinloch,M,3.0,38.7406065,-90.3253922,1
Missouri,Kirkwood,M,3.0,38.5833862,-90.406785,1
Missouri,Knob Noster,F,3.0,38.7666798,-93.5585458,1
Missouri,Maywood,F,3.0,39.0950048,-94.4455076,1
Missouri,Maywood,M,3.0,39.0950048,-94.4455076,1
Missouri,Mineral Point,M,3.0,37.9447722,-90.7242964,1
Missouri,Mount Vernon,F,3.0,37.1036666,-93.8185401,1
Missouri,New London,F,3.0,39.5853222,-91.4009835,1
Missouri,Nixa,M,3.0,37.0433863,-93.294353,1
Missouri,Noble,M,3.0,36.7475599,-92.5698875,2
Missouri,O'Fallon,F,3.0,38.8106075,-90.6998477,1
Missouri,Park Hills,M,3.0,37.854218,-90.5181804,2
Missouri,Perryville,F,3.0,37.7242202,-89.8612196,1
Missouri,Perryville,M,3.0,37.7242202,-89.8612196,1
Missouri,Pike County,M,3.0,39.371216,-91.1729996942115,1
Missouri,Raymore,F,3.0,38.801953,-94.4527294,1
Missouri,Riverside,M,3.0,38.2867212,-90.3801199,1
Missouri,Rogersville,F,1.0,37.1169951,-93.0557343,1
Missouri,Sarcoxie,F,3.0,37.0692266,-94.1166043,1
Missouri,Senath,M,3.0,36.1342336,-90.1598183,1
Missouri,Sikeston,F,3.0,36.876719,-89.5878579,3
Missouri,Springfield,F,3.0,37.2153307,-93.2982521,3
Missouri,Springfield,M,3.0,37.2153307,-93.2982521,8
Missouri,St Louis,F,2.0,38.6272733,-90.1978889,1
Missouri,St Louis,F,3.0,38.6272733,-90.1978889,9
Missouri,St Louis,M,2.0,38.6272733,-90.1978889,2
Missouri,St Louis,M,3.0,38.6272733,-90.1978889,47
Missouri,St Louis County,M,3.0,46.818539,-92.094288,1
Missouri,St. Charles,M,3.0,38.783194,-90.4823681,1
Missouri,St. Louis,F,3.0,38.6272733,-90.1978889,8
Missouri,St. Louis,M,1.0,38.6272733,-90.1978889,2
Missouri,St. Louis,M,2.0,38.6272733,-90.1978889,5
Missouri,St. Louis,M,3.0,38.6272733,-90.1978889,51
Missouri,St. Louis County,M,3.0,38.6388021,-90.5188674903196,1
Missouri,St. Robert,F,3.0,37.8280961,-92.1776664,1
Missouri,St.Louis,M,3.0,38.6272733,-90.1978889,1
Missouri,Steelville,M,3.0,37.9680999,-91.354868,1
Missouri,Trenton,M,3.0,40.0789018,-93.6166074,1
Missouri,University City,M,2.0,38.6558849,-90.3092813,1
Missouri,University City,M,3.0,38.6667184,-90.3209503,1
Missouri,Versailles,F,3.0,38.4314141,-92.8410274,1
Missouri,Versailles,M,3.0,38.4314141,-92.8410274,1
Missouri,Warrensburg,M,3.0,38.7627893,-93.7360498,1
Missouri,Webster Groves,M,3.0,38.5864705,-90.35577873292709,1
Missouri,Wentzville,F,3.0,38.81144,-90.8529107,1
Missouri,Wentzville,M,3.0,38.81144,-90.8529107,1
Missouri,West Plains,M,3.0,36.7281154,-91.8523711,1
Missouri,Willow Springs,M,3.0,36.9922768,-91.9698742,1
Montana,Absarokee,M,3.0,45.5204982,-109.4429444,1
Montana,Anaconda,M,3.0,46.1285369,-112.9422641,1
Montana,Augusta,M,3.0,47.4927251,-112.3922458,1
Montana,Belgrade,M,3.0,45.7732787,-111.1845352,1
Montana,Billings,F,3.0,45.7874957,-108.49607,1
Montana,Billings,M,3.0,45.7874957,-108.49607,11
Montana,Bozeman,M,3.0,45.6799842,-111.0446748,1
Montana,Butte,M,3.0,45.9838436,-112.5007277,1
Montana,Cedar Hill,M,3.0,46.0938178,-111.4057971,1
Montana,Evergreen,M,3.0,48.2258788,-114.2762514,1
Montana,Florence,M,3.0,46.6315897,-114.0789959,1
Montana,Great Falls,M,3.0,47.506188,-111.231405298865,1
Montana,Havre,M,3.0,48.549999,-109.6840887,1
Montana,Helena,M,3.0,46.5927122,-112.036109,2
Montana,Missoula,M,3.0,46.8795445,-113.921434505587,1
Montana,Missoula,M,3.0,46.8795445,-113.921434492864,1
Montana,St. Regis,M,3.0,47.2993743,-115.1026388,1
Montana,Townsend,M,3.0,46.3190976,-111.5208023,1
Montana,Whitefish,M,3.0,48.4099506,-114.3342212,3
Nebraska,Battle Creek,M,1.0,41.9994496,-97.5983892,1
Nebraska,Grand Island,F,3.0,40.9250124,-98.342007,1
Nebraska,Grand Island,M,3.0,40.9250124,-98.342007,1
Nebraska,Gretna,M,3.0,41.118705,-96.2565939775305,1
Nebraska,Howard County,M,3.0,41.2208575,-98.51621127096772,1
Nebraska,Imperial,M,3.0,40.5169402,-101.6432253,1
Nebraska,La Vista,M,3.0,41.1838878,-96.031127,1
Nebraska,Lancaster County,M,3.0,40.7768326,-96.7111039,1
Nebraska,Lincoln,M,3.0,40.8000554,-96.6674005,3
Nebraska,Macy,M,3.0,42.1130467,-96.3564161,1
Nebraska,North Platte,M,3.0,41.1238873,-100.7654232,1
Nebraska,Omaha,F,3.0,41.2587317,-95.9378732,4
Nebraska,Omaha,M,2.0,41.2587317,-95.9378732,1
Nebraska,Omaha,M,3.0,41.2587317,-95.9378732,28
Nebraska,Osmond,M,3.0,42.3600032,-97.5967282,1
Nebraska,Ralston,F,3.0,41.2015541,-96.03343028410109,1
Nebraska,Sarpy County,M,3.0,41.0937285,-96.10062245200899,1
Nebraska,Sidney,M,3.0,41.1438296,-102.9772835,1
Nebraska,Stromsburg,M,3.0,41.1135884,-97.5977434,1
Nebraska,Valentine,M,3.0,42.8727833,-100.5509669,2
Nebraska,Wabash,M,3.0,40.886389,-96.2544559,1
Nevada,Boulder City,F,3.0,35.9785912,-114.8324851,1
Nevada,Boulder City,M,1.0,35.9785912,-114.8324851,1
Nevada,Boulder City,M,3.0,35.9785912,-114.8324851,1
Nevada,Carlin,F,3.0,40.7138068,-116.1039662,1
Nevada,Carson City,M,3.0,39.1637984,-119.7674034,2
Nevada,Dayton,M,1.0,39.2371386,-119.59295,1
Nevada,Fernley,F,3.0,39.6079951,-119.2518245,2
Nevada,Fernley,M,3.0,39.6079951,-119.2518245,3
Nevada,Gardnerville,M,3.0,38.9412959,-119.7496216,2
Nevada,Golconda,M,3.0,40.956712,-117.489402,1
Nevada,Henderson,F,3.0,36.0391456,-114.9819235,2
Nevada,Henderson,M,3.0,36.0391456,-114.9819235,3
Nevada,Las Vegas,F,2.0,36.145204,-115.1611806,2
Nevada,Las Vegas,F,3.0,36.145204,-115.1611806,11
Nevada,Las Vegas,F,3.0,36.221169,-115.23299234715,2
Nevada,Las Vegas,M,2.0,36.145204,-115.1611806,3
Nevada,Las Vegas,M,2.0,36.221169,-115.23299234715,1
Nevada,Las Vegas,M,3.0,36.145204,-115.1611806,53
Nevada,Las Vegas,M,3.0,36.221169,-115.23299234715,2
Nevada,Moapa,M,3.0,36.675805,-114.6208232,1
Nevada,Mustang,M,3.0,39.5218565,-119.6285169,1
Nevada,North Las Vegas,M,3.0,36.1988597,-115.1175031,1
Nevada,North Las Vegas,M,3.0,36.2008371,-115.1120958,1
Nevada,Reno,M,2.0,39.52927,-119.8136744,1
Nevada,Reno,M,3.0,39.52927,-119.8136744,15
Nevada,Sparks,M,1.0,39.5349169,-119.7526936,1
Nevada,Sparks,M,3.0,39.5349169,-119.7526936,1
Nevada,Sun Valley,M,3.0,39.6138205,-119.776797011495,1
Nevada,Winnemucca,M,2.0,40.9729584,-117.7356849,1
New Hampshire,Danville,M,2.0,42.9125877,-71.124504,1
New Hampshire,Hinsdale,M,3.0,42.7861936,-72.4864773,1
New Hampshire,Manchester,F,3.0,42.9956397,-71.4547891,1
New Hampshire,Manchester,M,1.0,42.9956397,-71.4547891,1
New Hampshire,Manchester,M,3.0,42.9956397,-71.4547891,6
New Hampshire,Mont Vernon,M,3.0,42.8945294,-71.6742394,1
New Hampshire,Walpole,M,3.0,43.0795232,-72.4259214,1
New Hampshire,Weare,M,3.0,43.0948033,-71.7306314,1
New Jersey,Asbury Park,M,3.0,40.2203907,-74.0120817,4
New Jersey,Atlantic City,M,3.0,39.3642852,-74.4229351,3
New Jersey,Atlantic County,M,3.0,39.5103345,-74.68299546527501,2
New Jersey,Beachwood,M,3.0,39.939007,-74.1929188,2
New Jersey,Belleville,M,3.0,40.7937116,-74.1501438,1
New Jersey,Bloomfield,M,3.0,40.806767,-74.1854226,1
New Jersey,Bridgeton,M,3.0,39.427337,-75.2340768,2
New Jersey,Burlington,M,3.0,39.9325409,-74.7226665,1
New Jersey,Burlington County,F,3.0,39.862536,-74.6812730607175,1
New Jersey,Camden,F,3.0,39.9448436,-75.1198694,4
New Jersey,Camden,M,2.0,39.9448436,-75.1198694,1
New Jersey,Camden,M,3.0,39.9448436,-75.1198694,41
New Jersey,Carneys Point,M,3.0,39.710974,-75.46739113118339,1
New Jersey,Clifton,M,3.0,40.8584328,-74.1637553,1
New Jersey,Dover,M,3.0,40.883988,-74.5621025,1
New Jersey,East Orange,F,2.0,40.767323,-74.2048677,1
New Jersey,East Orange,M,3.0,40.767323,-74.2048677,4
New Jersey,Elizabeth,M,3.0,40.6639916,-74.2107006,1
New Jersey,Ewing,M,3.0,40.2698302,-74.7998848,1
New Jersey,Fairfield,M,3.0,40.2053903,-74.2137551,1
New Jersey,Flemington,M,3.0,40.5123258,-74.8593318,1
New Jersey,Galloway,M,3.0,39.4916874,-74.50355405829279,1
New Jersey,Gloucester,F,3.0,39.7267303,-75.1535378,1
New Jersey,Gloucester,M,3.0,39.8025,-75.0447222,1
New Jersey,Gloucester Township,M,3.0,39.7893,-75.04764215825618,1
New Jersey,Hamilton,M,3.0,40.506215,-74.6201578,1
New Jersey,Irvington,M,3.0,40.7323235,-74.2348684,12
New Jersey,Jersey City,M,1.0,40.7281575,-74.0776417,1
New Jersey,Jersey City,M,3.0,40.7281575,-74.0776417,15
New Jersey,Kearny,F,2.0,40.7684342,-74.1454214,1
New Jersey,Kinnelon,F,3.0,41.0017644,-74.367096,1
New Jersey,Kinnelon,M,3.0,41.0017644,-74.367096,1
New Jersey,Lacey Township,M,3.0,39.868223,-74.293966405056,1
New Jersey,Lakewood,M,3.0,40.091935,-74.2121987118811,2
New Jersey,Lindenwold,M,3.0,39.8181245,-74.9799632702931,1
New Jersey,Long Branch,M,3.0,40.3042778,-73.9923596,1
New Jersey,Magnolia,F,3.0,39.8545581,-75.0390591,1
New Jersey,Magnolia,M,3.0,39.8545581,-75.0390591,1
New Jersey,Millburn,M,3.0,40.7248234,-74.3040373,1
New Jersey,Montclair,F,3.0,40.8259332,-74.2090344,1
New Jersey,Montclair,M,3.0,40.8259332,-74.2090344,1
New Jersey,Montgomery,F,3.0,40.4784376,-74.753773,1
New Jersey,Montgomery,M,3.0,40.4784376,-74.753773,1
New Jersey,New Brunswick,M,3.0,40.4862174,-74.4518173,1
New Jersey,New Milford,M,3.0,40.9350986,-74.0190281,1
New Jersey,Newark,F,2.0,40.735657,-74.1723667,2
New Jersey,Newark,F,3.0,40.735657,-74.1723667,3
New Jersey,Newark,M,2.0,40.735657,-74.1723667,3
New Jersey,Newark,M,3.0,40.735657,-74.1723667,70
New Jersey,Orange,M,3.0,40.7706562,-74.2326463,4
New Jersey,Paramus,M,3.0,40.9445428,-74.0754189,2
New Jersey,Parsippany,F,3.0,40.8578772,-74.4259866,1
New Jersey,Parsippany,M,3.0,40.8578772,-74.4259866,1
New Jersey,Passiac,M,3.0,40.8567662,-74.1284764,1
New Jersey,Paterson,F,3.0,40.9167654,-74.171811,2
New Jersey,Paterson,M,2.0,40.9167654,-74.171811,1
New Jersey,Paterson,M,3.0,40.9167654,-74.171811,3
New Jersey,Patterson,M,2.0,39.465975,-74.98244,1
New Jersey,Patterson,M,3.0,39.465975,-74.98244,1
New Jersey,Patterson,M,3.0,40.8139896,-73.9234703,1
New Jersey,Pemberton Twp,M,3.0,39.9548175,-74.5932209495617,1
New Jersey,Pennsauken,F,3.0,39.9562238,-75.0579502,1
New Jersey,Pennsauken,M,3.0,39.9562238,-75.0579502,1
New Jersey,Perth Amboy,M,3.0,40.5067723,-74.2654234,1
New Jersey,Plainfield,M,3.0,40.6337136,-74.4073737,2
New Jersey,Point Pleasant Beach,M,3.0,40.0916569,-74.048052,1
New Jersey,Quinton,M,3.0,39.5459466,-75.4124178,1
New Jersey,Rahway,M,3.0,40.6081591,-74.2776468,1
New Jersey,Riverton,F,3.0,40.0115009,-75.0148931,1
New Jersey,Salem,M,3.0,39.5980987,-75.3488201,1
New Jersey,Somerset,M,3.0,40.5675084,-74.6189556,1
New Jersey,South Brunswick,M,3.0,40.384923,-74.5204753018018,1
New Jersey,South River,M,3.0,40.446495,-74.3859831,1
New Jersey,Toms River,M,1.0,39.999917,-74.1840221615951,1
New Jersey,Trenton,F,3.0,40.2170575,-74.7429463,1
New Jersey,Trenton,M,2.0,40.2170575,-74.7429463,2
New Jersey,Trenton,M,3.0,40.2170575,-74.7429463,30
New Jersey,West New York,F,3.0,40.7878788,-74.0143064,1
New Jersey,West New York,M,3.0,40.7878788,-74.0143064,1
New Jersey,Woodbridge,F,3.0,40.554319,-74.2860154696457,1
New Jersey,Woodbridge,M,3.0,40.554319,-74.2860154696457,1
New Jersey,Woodbury,M,3.0,39.8381691,-75.1526774,1
New Mexico,Albuquerque,F,1.0,35.0877555,-106.73717096290399,1
New Mexico,Albuquerque,F,3.0,35.0877555,-106.73717096290399,4
New Mexico,Albuquerque,M,2.0,35.0877555,-106.73717096290399,1
